採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/8/4 上午 11:25:00,1023,2.8,33.1,32.7,7.7,355,6.5,6.8,94.4,4.1,17.3,11.8,100000,2.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/7/9 上午 11:25:00,1023,2.8,32.3,30.5,7.6,281,5.5,5.8,76.8,1.7,10.5,8.8,80000,1.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/6/2 上午 11:25:00,1023,2.0,23.4,23.0,7.4,202,6.0,6.0,69.8,1.1,8.2,12.9,74000,0.69,--,0.197,1.85,1.04,0.125,<0.001,0.003,<0.002,0.0010,<0.0003,0.002,0.012,0.062,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/5/5 上午 11:25:00,1023,4.0,29.2,28.1,7.5,293,4.1,4.1,52.0,2.9,9.5,29.6,82000,2.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/4/7 上午 11:25:00,1023,3.8,17.3,18.6,7.4,259,5.1,5.4,56.7,4.8,10.8,26.9,80000,1.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/3/2 上午 11:25:00,1023,3.5,21.3,21.9,7.3,261,4.5,4.7,53.2,2.6,11.2,7.6,47000,1.39,--,0.260,2.76,1.27,0.171,<0.001,<0.003,<0.002,0.0012,<0.0003,0.002,0.020,0.077,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/2/2 上午 11:25:00,1023,1.5,19.7,18.8,7.5,279,5.8,5.9,62.7,1.8,7.7,8.4,310000,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,萬壽橋,丙,2010/1/12 上午 11:25:00,1023,1.5,13.1,14.9,7.1,158,8.8,8.8,86.3,1.5,9.9,20.5,39000,0.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/12/3 下午 12:05:00,1024,4.0,19.8,19.7,7.2,233,5.2,5.2,56.3,10.8,19.7,3.7,23000,1.17,--,0.246,4.75,1.51,0.293,<0.001,0.007,<0.002,0.0007,<0.0003,0.003,0.010,0.054,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/11/2 下午 12:05:00,1024,2.0,21.7,21.0,7.0,190,7.4,7.7,85.5,4.8,8.0,5.2,44000,0.90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/10/5 下午 12:05:00,1024,2.8,25.0,22.7,7.4,168,6.6,6.8,78.7,13.6,27.0,8.4,55000,0.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/9/4 下午 12:10:00,1024,3.3,32.1,29.9,7.3,216,5.3,5.6,74.8,5.6,12.0,14.0,17000,0.78,--,0.245,3.04,1.64,0.150,<0.001,<0.003,<0.002,0.0032,<0.0003,0.002,0.023,0.168,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/8/4 下午 12:05:00,1024,5.0,33.4,32.0,6.5,353,5.3,5.5,75.8,13.8,43.0,16.7,23000,4.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/7/9 下午 12:05:00,1024,4.0,33.5,30.9,7.1,284,4.7,5.0,67.4,7.8,20.0,14.0,19000,1.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/6/2 下午 12:05:00,1024,2.8,23.3,23.2,7.1,218,5.9,5.9,68.6,2.4,12.2,16.4,76000,1.21,--,0.243,1.85,1.39,0.144,<0.001,0.005,<0.002,0.0011,<0.0003,0.002,0.035,0.076,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/5/5 下午 12:05:00,1024,4.8,29.8,29.1,7.2,293,3.4,3.6,46.7,9.7,20.5,17.2,54000,2.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/4/7 下午 12:05:00,1024,4.5,17.2,18.7,7.3,265,5.1,5.1,54.3,5.7,12.3,27.9,230000,2.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/3/2 下午 12:05:00,1024,4.8,21.1,21.3,6.8,265,4.2,4.5,50.7,9.7,27.7,10.2,17000,1.86,--,0.296,4.86,2.00,0.244,<0.001,0.004,0.002,0.0009,<0.0003,0.002,0.011,0.049,<0.001,<0.001,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/2/2 下午 12:05:00,1024,4.0,20.4,19.5,7.0,272,5.3,5.6,60.5,13.4,34.2,19.0,240000,1.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,景美溪,臺北市,寶橋,丙,2010/1/12 下午 12:05:00,1024,2.0,13.0,14.9,7.1,170,8.1,8.3,81.7,1.5,10.8,31.2,110000,0.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/12/3 下午 12:05:00,1271,1.0,19.7,20.5,7.3,73,9.0,9.1,100.4,<1.0,<4.0,6.7,4200,<0.01,--,0.053,1.18,0.55,0.002,<0.001,0.009,<0.002,<0.0003,<0.0003,<0.001,0.011,0.008,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/11/2 上午 09:25:00,1271,2.3,22.7,21.0,7.5,72,9.1,9.4,104.5,<1.0,4.2,55.8,450,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/10/5 上午 09:55:00,1271,1.5,23.7,21.3,7.2,131,9.3,9.6,108.6,<1.0,<4.0,48.8,3200,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/9/4 上午 08:55:00,1271,1.0,31.0,26.9,7.8,158,8.0,8.2,102.9,<1.0,<4.0,11.2,3000,<0.01,--,0.113,1.08,0.35,0.005,<0.001,0.006,<0.002,0.0009,<0.0003,<0.001,0.015,0.029,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/8/4 上午 07:55:00,1271,2.3,28.2,25.6,7.7,176,7.6,7.8,97.0,<1.0,4.7,56.1,3500,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/7/9 上午 11:55:00,1271,1.0,29.5,23.3,7.2,86,7.0,7.0,83.3,<1.0,<4.0,2.8,200,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/6/2 上午 07:07:00,1271,1.0,22.0,21.5,7.5,130,8.3,8.3,94.3,<1.0,4.2,2.9,5000,0.04,--,0.026,0.99,0.38,0.004,<0.001,0.004,<0.002,0.0005,<0.0003,<0.001,0.008,0.008,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/5/5 上午 07:25:00,1271,1.0,26.7,22.2,7.7,150,8.1,8.4,97.6,<1.0,<4.0,3.2,3600,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/4/7 上午 08:35:00,1271,1.0,20.7,18.4,7.6,142,8.5,8.8,93.9,<1.0,<4.0,2.2,12000,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/3/2 上午 08:35:00,1271,1.0,23.4,19.6,7.6,126,9.1,9.1,100.3,<1.0,<4.0,6.8,3200,0.03,--,0.043,0.84,0.30,0.006,<0.001,<0.003,<0.002,0.0005,<0.0003,<0.001,0.009,0.014,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/2/2 上午 08:55:00,1271,1.0,19.2,17.6,7.2,127,9.7,9.9,104.4,<1.0,<4.0,3.8,2700,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,廣興橋(取代屈尺堰),甲,2010/1/12 下午 12:55:00,1271,2.0,18.0,16.6,7.0,101,8.2,8.4,86.6,3.1,9.6,21.2,42000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/12/3 下午 12:55:00,1347,1.0,19.8,19.8,7.4,90,9.2,9.5,103.2,<1.0,<4.0,6.7,650,<0.01,--,0.050,0.79,0.46,0.003,<0.001,0.005,<0.002,0.0004,<0.0003,<0.001,0.005,0.014,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/11/2 上午 10:15:00,1347,2.3,24.1,20.5,7.7,80,9.8,10.0,110.8,<1.0,<4.0,52.4,370,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/10/5 上午 10:45:00,1347,1.5,23.4,23.0,7.1,100,7.9,8.1,93.8,<1.0,<4.0,28.8,1300,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/9/4 上午 09:45:00,1347,1.0,32.3,27.6,7.2,103,8.0,8.2,104.6,<1.0,<4.0,9.2,270,<0.01,--,0.055,1.09,0.52,0.002,<0.001,0.006,<0.002,0.0007,0.0005,<0.001,0.013,0.045,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/8/4 上午 08:45:00,1347,2.3,30.1,26.6,7.3,109,8.1,8.4,104.7,<1.0,<4.0,54.2,2100,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/7/9 下午 12:45:00,1347,1.0,30.3,27.0,7.5,102,8.2,8.3,104.6,<1.0,<4.0,3.6,200,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/6/2 上午 07:56:00,1347,1.0,24.6,21.7,7.4,103,8.8,9.1,103.4,<1.0,<4.0,3.2,850,<0.01,--,0.020,1.48,0.51,0.003,<0.001,0.004,<0.002,0.0004,<0.0003,<0.001,0.010,0.009,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/5/5 上午 08:15:00,1347,1.0,29.2,21.6,7.4,95,9.2,9.4,106.8,<1.0,<4.0,2.3,100,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/4/7 上午 09:25:00,1347,1.0,20.5,17.8,7.0,100,9.7,10.0,105.2,<1.0,<4.0,2.6,3100,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/3/2 上午 09:25:00,1347,1.0,24.4,20.4,7.5,108,9.3,9.5,105.6,<1.0,<4.0,4.6,650,0.04,--,0.033,1.03,0.44,0.006,<0.001,<0.003,<0.002,0.0004,<0.0003,<0.001,0.019,0.022,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/2/2 上午 09:45:00,1347,1.0,19.5,18.7,7.1,128,9.3,9.6,102.5,<1.0,<4.0,1.6,930,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,直潭堰取水口,甲,2010/1/12 下午 01:45:00,1347,1.0,17.2,15.6,7.1,92,9.9,10.1,101.0,<1.0,<4.0,11.6,1100,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/12/3 下午 01:49:00,1272,1.0,19.6,19.2,7.7,110,9.3,9.6,104.1,<1.0,<4.0,10.0,2700,<0.01,--,0.050,0.67,0.40,0.003,<0.001,0.010,<0.002,0.0005,<0.0003,<0.001,0.012,0.018,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/11/2 上午 11:05:00,1272,2.3,24.7,21.1,7.6,75,9.4,9.6,107.3,<1.0,<4.0,53.8,540,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/10/5 上午 11:35:00,1272,1.5,23.5,22.7,7.4,126,8.6,8.7,100.2,<1.0,<4.0,33.3,3700,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/9/4 上午 10:38:00,1272,1.0,32.4,25.5,7.3,123,7.2,7.1,82.6,<1.0,<4.0,7.8,220,<0.01,--,0.049,1.09,0.51,0.003,<0.001,0.007,<0.002,0.0011,0.0004,<0.001,0.048,0.028,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/8/4 上午 09:37:00,1272,2.3,32.0,25.4,7.7,126,8.0,8.2,101.5,<1.0,<4.0,56.0,2400,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/7/9 下午 01:35:00,1272,1.0,31.2,25.4,7.8,126,8.1,8.4,102.9,<1.0,4.1,6.6,1900,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/6/2 上午 08:48:00,1272,1.0,26.8,21.7,7.5,113,8.0,7.8,88.8,<1.0,<4.0,4.2,1800,0.02,--,0.026,0.73,0.52,0.005,<0.001,0.003,<0.002,0.0004,<0.0003,<0.001,0.008,0.016,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/5/5 上午 09:05:00,1272,1.0,29.5,20.8,7.2,111,7.0,7.2,80.2,1.0,<4.0,2.4,320,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/4/7 上午 10:15:00,1272,1.0,19.7,18.2,7.5,103,8.9,8.9,94.1,<1.0,<4.0,2.3,5200,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/3/2 上午 10:15:00,1272,1.0,24.0,19.7,7.5,116,9.2,9.2,100.6,<1.0,<4.0,6.4,2300,0.03,--,0.036,0.66,0.37,0.004,<0.001,<0.003,<0.002,0.0005,<0.0003,0.002,0.039,0.020,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/2/2 上午 10:45:00,1272,1.0,19.6,18.6,7.3,116,9.1,9.1,96.1,<1.0,<4.0,3.0,370,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,青潭堰,甲,2010/1/12 下午 02:35:00,1272,1.0,16.9,16.3,7.1,92,9.3,9.4,95.3,<1.0,<4.0,16.9,2200,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/12/3 下午 02:50:00,1018,1.0,19.4,19.4,7.6,110,9.5,9.6,103.9,<1.0,<4.0,9.7,5900,0.02,--,0.059,0.76,0.52,0.015,<0.001,<0.003,<0.002,0.0003,<0.0003,<0.001,0.009,0.018,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/11/2 下午 12:45:00,1018,2.3,22.3,20.8,7.8,79,9.6,9.8,108.4,<1.0,4.7,52.0,820,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/10/5 下午 02:05:00,1018,1.5,24.8,23.9,7.3,114,7.7,7.7,91.0,<1.0,5.0,26.7,16000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/9/4 上午 11:40:00,1018,1.0,31.2,28.0,7.2,154,6.7,6.9,88.8,1.0,<4.0,8.6,150000,0.11,--,0.107,1.48,0.88,0.043,<0.001,0.005,<0.002,0.0025,0.0004,<0.001,0.018,0.108,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/8/4 上午 10:35:00,1018,2.3,32.8,27.4,7.1,112,7.5,7.7,97.4,<1.0,<4.0,57.2,4600,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/7/9 下午 02:35:00,1018,1.0,31.4,28.1,7.7,124,8.4,8.6,110.6,<1.0,4.5,5.6,160,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/6/2 上午 10:45:00,1018,1.0,23.6,21.7,7.3,127,8.1,8.2,92.8,<1.0,<4.0,11.0,4400,0.15,--,0.070,1.36,0.81,0.023,<0.001,<0.003,<0.002,0.0005,<0.0003,<0.001,0.008,0.046,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/5/5 上午 09:55:00,1018,1.0,29.6,26.4,8.8,168,9.4,9.3,115.5,2.0,4.2,10.4,400,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/4/7 上午 11:05:00,1018,1.0,19.6,18.7,7.4,147,10.4,10.7,113.9,2.4,5.0,7.5,7500,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/3/2 上午 11:07:00,1018,1.0,24.4,20.0,7.5,125,8.9,9.1,99.7,<1.0,<4.0,7.0,6200,0.06,--,0.039,1.07,0.52,0.008,<0.001,<0.003,<0.002,0.0003,<0.0003,<0.001,0.011,0.013,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/2/2 上午 11:25:00,1018,1.0,19.4,19.6,7.4,161,9.0,9.2,100.0,<1.0,<4.0,3.1,1300,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,碧潭吊橋(取代碧潭大橋),乙,2010/1/12 下午 03:25:00,1018,1.0,16.7,15.8,7.0,90,10.0,10.1,101.5,<1.0,<4.0,11.2,9000,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/12/3 下午 03:55:00,1273,1.5,19.0,19.8,7.7,128,9.0,9.3,100.6,1.1,<4.0,8.4,39000,0.51,6.2,0.136,1.34,0.81,0.057,<0.001,0.006,<0.002,0.0004,<0.0003,<0.001,0.016,0.027,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/11/2 下午 01:50:00,1273,2.3,24.9,21.6,7.8,81,9.2,9.5,107.1,<1.0,<4.0,89.7,6000,0.13,6.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/10/5 下午 03:15:00,1273,2.0,25.2,24.0,7.2,167,7.5,7.7,90.2,1.8,4.7,23.5,46000,0.59,5.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/9/4 下午 01:30:00,1273,2.8,32.9,29.2,7.4,249,4.9,4.9,64.1,2.3,7.0,19.6,56000,1.45,11.6,0.287,2.82,0.71,0.182,<0.001,0.003,<0.002,0.0040,<0.0003,0.001,0.024,0.109,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/8/4 上午 11:53:00,1273,2.8,32.2,27.1,7.5,160,5.9,6.1,77.1,<1.0,6.2,62.8,48000,0.49,6.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/7/9 下午 03:26:00,1273,1.0,30.6,26.3,7.8,137,9.4,9.7,121.1,1.4,6.1,7.4,14000,0.35,6.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/6/2 上午 10:00:00,1273,2.3,24.3,22.5,7.3,189,6.5,6.5,74.7,1.4,7.2,13.8,52000,1.00,7.6,0.188,2.14,1.08,0.095,<0.001,0.004,<0.002,0.0015,<0.0003,0.002,0.017,0.082,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/5/5 上午 11:00:00,1273,5.0,29.8,26.9,7.4,289,2.8,2.7,34.1,4.9,16.8,12.8,210000,4.09,14.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/4/7 下午 12:15:00,1273,4.5,19.2,19.5,7.4,244,3.8,4.0,43.0,4.8,10.3,21.2,95000,1.94,10.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/3/2 上午 07:25:00,1273,1.5,23.7,19.6,7.3,129,8.3,8.3,90.2,1.0,6.5,6.0,32000,0.62,8.0,0.092,1.28,0.56,0.029,<0.001,<0.003,<0.002,0.0004,<0.0003,<0.001,0.024,0.031,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/2/2 上午 07:45:00,1273,3.3,19.0,18.4,7.1,214,4.8,4.8,50.9,2.3,9.0,20.1,78000,2.04,8.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,秀朗橋,乙,2010/1/12 下午 04:15:00,1273,1.0,16.2,15.4,7.0,92,9.9,10.1,100.1,1.2,<4.0,15.5,4200,0.19,5.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/12/3 下午 04:48:00,1019,2.8,17.0,19.9,7.2,186,6.0,6.0,65.3,1.8,4.7,18.0,70000,1.34,8.9,0.240,1.83,0.94,0.127,<0.001,0.004,<0.002,0.0009,<0.0003,0.001,0.017,0.071,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/11/2 下午 03:01:00,1019,2.3,23.4,20.7,7.2,104,8.8,9.1,100.1,<1.0,<4.0,93.5,5400,0.29,7.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/10/5 下午 04:25:00,1019,4.0,25.2,24.0,7.1,197,4.0,4.1,49.4,1.8,9.4,35.0,130000,1.45,10.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/9/4 下午 02:40:00,1019,5.0,32.6,29.6,7.1,261,1.0,0.9,12.4,3.1,7.5,9.3,63000,2.44,16.3,0.406,2.78,1.43,0.167,<0.001,0.011,<0.002,0.0023,<0.0003,0.002,0.009,0.130,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/8/4 下午 12:46:00,1019,4.0,32.1,29.4,7.1,219,2.6,2.8,36.0,2.4,10.6,39.0,330000,2.56,12.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/7/9 下午 04:38:00,1019,2.8,29.9,27.1,7.4,182,6.0,6.2,78.6,1.9,8.1,16.8,53000,1.03,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/6/2 上午 10:10:00,1019,3.5,22.6,24.0,7.0,237,2.5,2.8,32.6,2.2,10.7,17.9,140000,2.40,13.5,0.345,2.62,1.16,0.120,<0.001,0.005,<0.002,0.0013,<0.0003,0.003,0.033,0.143,<0.001,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/5/5 上午 11:30:00,1019,5.8,30.1,26.8,7.3,310,3.5,3.7,45.1,6.2,18.8,13.0,49000,4.69,20.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/4/7 下午 01:20:00,1019,6.8,17.1,20.5,7.0,287,0.2,0.2,2.0,6.3,19.1,11.3,850000,5.24,21.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/3/2 上午 07:40:00,1019,2.8,21.3,20.3,7.0,156,6.2,6.5,71.5,1.5,6.0,15.9,82000,1.18,10.5,0.189,1.47,0.61,0.065,<0.001,<0.003,<0.002,0.0007,<0.0003,0.002,0.009,0.064,0.003,<0.001,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/2/2 上午 08:41:00,1019,6.0,19.4,19.3,7.1,273,0.4,0.4,4.1,3.7,13.0,6.2,89000,4.16,15.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淡水河流域,新店溪,新北市,中正橋,丙,2010/1/12 下午 05:20:00,1019,1.0,10.5,16.4,7.0,118,8.8,9.0,90.2,1.3,<4.0,17.6,120000,0.44,6.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
