採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/11/5 下午 02:00:00,1344,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/10/3 下午 02:00:00,1344,1,30.3,28.9,8.7,405,--,9.3,126.6,1.4,6,4.5,2200,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/9/4 下午 02:00:00,1344,1,32.8,29.9,8.8,343,--,8.9,123.2,1.8,6.3,6.7,5500,0.11,--,0.096,--,1.18,--,<0.001,<0.003,<0.002,0.0009,<0.0003,0.004,0.01,0.02,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/8/8 下午 02:00:00,1344,1,33.7,31.6,9.1,333,--,9.5,136.2,2.3,6.5,2.3,5000,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/7/2 下午 01:55:00,1344,1,33,30.3,9,298,--,9.2,128.8,2.2,6,5.6,5400,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/6/5 下午 02:00:00,1344,2,28,26.6,8.9,294,--,7.9,103.9,3.6,13.5,38.6,120000,0.14,--,0.002,--,1.82,--,<0.001,0.003,<0.002,0.0007,<0.0003,0.003,0.036,0.121,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/5/7 下午 01:50:00,1344,2.8,23.2,21.2,8.2,299,--,8.5,99.5,6.5,12.2,21.8,64000,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/4/2 下午 01:40:00,1344,1,21.6,20.1,8.3,391,--,8.6,98.3,1.5,6.2,14.6,28000,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/3/5 下午 01:50:00,1344,1,20.4,20.8,9,391,--,12,139.8,1.8,5.2,2,830,0.18,--,0.08,2.45,0.39,0.046,<0.001,<0.003,<0.002,0.0007,<0.0003,0.001,0.011,0.01,<0.001,<0.001,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/2/6 下午 01:41:00,1344,1,24.2,21,8.7,413,--,10.4,121.7,2,7.6,2,1900,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,文峰橋,甲,2014/1/8 下午 01:50:00,1344,1,22.4,19.4,8.8,401,--,12.3,138.8,1.4,6,1,2200,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/12/3 上午 10:01:00,1104,1,23,19.4,8.5,480,--,8.7,99.4,1.2,5.2,4.2,120,0.02,--,0.018,--,0.08,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.011,0.018,0.045,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/11/5 上午 10:04:00,1104,1,25.3,21.9,8.5,447,--,8.4,101.4,<1.0,<4.0,12.5,10,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/10/3 上午 10:00:00,1104,1,26.8,24.3,8.5,415,--,8.2,104,<1.0,<4.0,9.5,10,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/9/4 上午 10:00:00,1104,1.5,29.2,25.3,8.4,405,--,7.9,102.2,<1.0,<4.0,29.8,450,0.03,--,0.084,--,0.35,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.016,0.043,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/8/8 上午 10:01:00,1104,1,32.7,25.4,8.5,393,--,8,104.4,<1.0,<4.0,10.9,15,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/7/2 上午 10:00:00,1104,1,29.8,24.7,8.4,401,--,8.3,106.8,<1.0,<4.0,7,2100,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/6/5 上午 09:50:00,1104,1.5,24.2,22.2,8.3,403,--,8.5,104.1,<1.0,<4.0,31,180,0.01,--,0.004,--,0.43,--,<0.001,<0.003,<0.002,0.0003,<0.0003,0.002,0.018,0.268,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/5/7 上午 10:00:00,1104,3.3,23.2,20.3,8.2,385,--,8.8,103.6,2.1,64.3,2060,2700,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/4/2 上午 09:58:00,1104,1,22.8,19.7,8.5,446,--,8.7,101.5,<1.0,<4.0,13.8,160,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/3/5 上午 10:00:00,1104,1,17.8,17.3,8.4,441,--,9.1,100.2,<1.0,<4.0,7.6,75,0.01,--,0.037,0.85,0.06,0.002,<0.001,<0.003,<0.002,0.0003,<0.0003,0.001,0.012,0.017,<0.001,<0.001,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/2/6 上午 09:55:00,1104,1,21,18.7,8.4,432,--,8.9,101.9,<1.0,<4.0,2.7,<10,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,白布帆大橋,甲,2014/1/8 上午 10:00:00,1104,1,19.2,16.7,8.3,431,--,9.6,104.8,<1.0,<4.0,13.8,30,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/12/3 上午 11:17:00,1105,3.3,23.7,21,8.5,453,--,8.9,103.8,2.2,8.2,391,2800,0.02,--,0.19,--,0.13,--,<0.001,0.026,<0.002,<0.0003,<0.0003,0.007,0.056,0.544,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/11/5 上午 11:10:00,1105,1,25.7,23,8.6,446,--,8.9,107.3,<1.0,<4.0,5.7,120,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/10/3 上午 11:18:00,1105,3.3,30.5,26.7,8.5,436,--,8.2,106.6,1,4.5,104,2000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/9/4 上午 11:12:00,1105,1,31.1,27.5,8.5,424,--,8,105.8,<1.0,<4.0,14.2,4500,0.04,--,0.056,--,0.37,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.014,0.017,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/8/8 上午 11:12:00,1105,3.3,32.7,27.9,8.5,428,--,7.8,103.7,1.3,5.5,183,5400,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/7/2 上午 11:10:00,1105,3.3,31.7,28,8.4,417,--,8.4,112.6,<1.0,<4.0,123,1200,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/6/5 上午 11:00:00,1105,3.3,27.1,25,8.4,451,--,8.3,104.9,<1.0,<4.0,216,800,0.01,--,0.002,--,0.64,--,<0.001,0.011,<0.002,0.0003,<0.0003,0.004,0.033,0.215,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/5/7 上午 11:10:00,1105,3.3,24,20.6,8.2,373,--,8.9,102,2.2,64.3,1990,1200,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/4/2 上午 11:09:00,1105,1,21.8,20.7,8.5,462,--,8.9,103.3,<1.0,6.2,10.8,2000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/3/5 上午 10:55:00,1105,1.5,18.8,18.4,8.4,453,--,9.4,103.9,<1.0,<4.0,41.4,390,0.01,--,0.222,0.78,0.1,0.004,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.015,0.032,<0.001,<0.001,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/2/6 上午 11:00:00,1105,1,24.4,20.5,8.5,441,--,9.3,107.4,<1.0,<4.0,5.2,240,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,卓蘭大橋(原名為蘭勢橋),甲,2014/1/8 上午 11:00:00,1105,3.3,19.5,19,8.3,452,--,9.6,107.5,1.4,6,289,2100,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/12/3 上午 10:20:00,1106,1,23.2,20.8,8.4,478,--,9.4,107.6,<1.0,<4.0,5.6,270,0.02,--,0.014,--,0.62,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.01,0.01,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/11/5 下午 01:40:00,1106,1,28.1,26.5,8.5,453,--,8.5,108,<1.0,<4.0,5.2,25,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/10/3 上午 09:50:00,1106,1,29.8,26.2,8.5,473,--,8.8,111.4,<1.0,<4.0,8.7,210,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/9/4 上午 09:59:00,1106,1,28.1,28,8.5,461,--,8.3,109.2,<1.0,<4.0,13.3,170,0.02,--,0.06,--,1.02,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.014,0.011,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/8/8 下午 12:58:00,1106,1,31.2,31.2,8.4,447,--,8,111.9,1.2,<4.0,17,410,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/7/2 上午 09:31:00,1106,1,32.4,27.6,8.5,480,--,8.2,106.8,<1.0,<4.0,19.9,500,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/6/5 上午 11:22:00,1106,2.3,27.8,26.1,8.4,530,--,8.1,103.3,<1.0,<4.0,50.3,670,0.33,--,0.004,--,1.07,--,<0.001,0.004,<0.002,<0.0003,<0.0003,0.002,0.016,0.06,<0.001,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/5/7 上午 09:27:00,1106,3.3,23,20.9,8.2,372,--,9.1,104.2,2.7,61.9,2030,2000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/4/2 上午 08:04:00,1106,1.5,21.7,19.6,8.4,483,--,9.3,103.5,<1.0,<4.0,21.4,550,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/3/5 上午 09:25:00,1106,1,19.5,17.2,8.4,488,--,9.8,104,<1.0,<4.0,18.9,240,0.02,--,0.049,1.24,0.96,0.006,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.01,0.012,<0.001,<0.001,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/2/6 上午 10:33:00,1106,1,22.1,22,8.4,433,--,9.3,109.2,<1.0,<4.0,6,<10,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,苗栗縣,義里大橋,甲,2014/1/8 下午 12:10:00,1106,1,26.2,21.8,8.4,498,--,9,104.4,<1.0,<4.0,6.1,50,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/12/3 上午 11:20:00,1107,1,25.1,22.4,8.5,579,--,9.1,105.9,1.3,5.7,18.2,3500,0.03,--,0.034,--,0.56,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.011,0.039,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/11/5 下午 02:40:00,1107,1.5,28.2,26.8,8.5,561,--,9.1,113.2,1,4.2,45.1,700,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/10/3 上午 10:50:00,1107,1.5,29.6,28.2,8.4,580,--,8.5,110.4,1.4,5,49.9,<10,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/9/4 上午 11:00:00,1107,1,28.4,30,8.5,591,--,8.6,116,1,<4.0,11.3,100,0.02,--,0.065,--,0.59,--,<0.001,<0.003,<0.002,0.0003,<0.0003,0.001,0.02,0.022,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/8/8 下午 01:58:00,1107,1,30.6,32.6,8.8,494,--,8.8,122.7,1.7,6.5,1.9,210,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/7/2 上午 11:31:00,1107,1.5,33.6,29.5,8.6,471,--,7.9,105.6,1,4.5,24.6,3100,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/6/5 下午 01:25:00,1107,1.5,27.2,27.1,8.5,420,--,8,102.8,1.6,5.5,27.6,5500,0.1,--,0.002,--,1.06,--,<0.001,<0.003,<0.002,0.0003,<0.0003,0.002,0.014,0.046,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/5/7 上午 11:54:00,1107,3.3,22.6,21.7,8.3,426,--,9,102.8,2.2,52,1670,13000,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/4/2 上午 09:04:00,1107,1.5,22,20.3,8.4,532,--,9.2,102.8,1.3,7.7,33.4,20000,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/3/5 上午 10:30:00,1107,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,無水可採
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/2/6 上午 11:40:00,1107,1,21.4,21.2,8.7,532,--,11.5,131.1,1.4,4.7,4.2,<10,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,大安溪橋,乙,2014/1/8 下午 02:10:00,1107,1,25.2,21.2,8.8,732,--,10,112.7,1.8,4.5,6.5,390,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/12/3 下午 02:33:00,1108,1,25.1,21.9,8.4,596,--,10,114.2,1.2,<4.0,7.6,850,0.02,7.1,0.021,--,0.58,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.013,0.032,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/11/5 下午 03:47:00,1108,1,27.8,25,8.2,659,--,11.2,136.3,<1.0,<4.0,7.2,170,0.01,8.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/10/3 上午 11:49:00,1108,1,31,29,8.2,683,--,8.4,109.2,1,4.5,12.3,45,0.01,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/9/4 下午 12:10:00,1108,1,31.7,31.2,8.7,525,--,12,163.5,<1.0,<4.0,9.1,80,0.03,6.1,0.07,--,0.64,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.018,0.022,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/8/8 下午 03:02:00,1108,1,31.9,32.6,8.8,479,--,8.8,123.2,1.7,7,2.7,140,0.04,5.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/7/2 上午 08:15:00,1108,1.5,28.1,27.6,8.5,473,--,8.2,105.2,<1.0,<4.0,23.2,3900,0.03,2.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/6/5 上午 10:10:00,1108,1.5,28.2,26.7,8.5,416,--,8.6,109,1.2,4.5,21.8,1100,0.06,1.9,0.002,--,1.14,--,<0.001,<0.003,<0.002,0.0003,<0.0003,0.001,0.012,0.021,<0.001,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/5/7 上午 10:54:00,1108,3.8,23.8,21.8,8.3,429,--,8.9,101.2,3.7,66.8,2180,11000,0.06,2.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/4/2 上午 06:50:00,1108,2.3,20.1,18.9,8.2,584,--,8.9,96.5,1,4.2,86,2200,0.04,5.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/3/5 上午 07:33:00,1108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/2/6 上午 09:38:00,1108,1,19.2,20.5,8.3,543,--,10.5,116.6,1.7,5.2,4.2,<10,0.03,6.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
大安溪流域,大安溪,台中市,西濱快速道路(取代大安溪出海口),丙,2014/1/8 上午 10:13:00,1108,1,27.6,20.6,8.5,643,--,10.4,115.7,1.4,4,12.1,120,0.05,6.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/12/4 上午 10:00:00,1297,1,17.1,18,7.3,161,--,8.7,93.8,1.6,5.7,<1.0,26000,0.02,--,0.053,--,1.26,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.006,0.005,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/11/6 上午 10:30:00,1297,1,26,24.6,7.8,136,--,10.1,123.9,<1.0,<4.0,<1.0,110,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/10/6 上午 09:30:00,1297,1,26.7,23.7,7.6,148,--,10.5,127,<1.0,<4.0,1,400,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/9/5 上午 09:30:00,1297,1,30.2,27.8,7.7,152,--,10.7,140.7,<1.0,<4.0,1.3,190,0.05,--,0.061,--,1.02,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.005,0.01,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/8/1 上午 09:27:00,1297,1,29.4,28.8,7.7,152,--,9.4,126.6,<1.0,<4.0,<1.0,900,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/7/3 上午 08:29:00,1297,1,29.6,27.4,7.9,162,--,9,117.8,<1.0,<4.0,1.3,1200,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/6/9 上午 10:30:00,1297,1,28.5,26.3,7.9,240,--,8.2,106,2.5,6.3,2.2,1900,0.04,--,0.002,--,1.52,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.001,0.008,0.07,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/5/8 上午 09:30:00,1297,1,24.4,22.5,7.3,192,--,7.3,86,<1.0,<4.0,5.8,870,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/4/3 上午 09:20:00,1297,1,22,20.7,7.2,159,--,7.2,82.6,1.5,4.7,2,520,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/3/6 上午 09:59:00,1297,1,14.7,16.5,7.2,147,--,8.7,90.8,<1.0,<4.0,6.7,410,0.03,--,0.026,0.62,2,0.004,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.007,0.018,<0.001,<0.001,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/2/7 上午 08:30:00,1297,1,19.1,18.7,7.2,148,--,8,88.2,1,<4.0,1.7,<10,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹盛大橋,乙,2014/1/7 上午 10:42:00,1297,1,22.5,19.4,7.7,150,--,10.7,118.8,1.5,7.4,<1.0,320,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/12/4 上午 11:00:00,1101,1,17.2,17.7,7.4,170,--,8.7,92.4,2.2,10.1,<1.0,37000,0.03,--,0.054,--,1.09,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.013,0.018,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/11/6 上午 11:30:00,1101,1,28.8,25.6,7.8,159,--,9.6,119.4,<1.0,<4.0,<1.0,75,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/10/6 上午 10:30:00,1101,1,28.4,25.6,7.9,154,--,10.2,126.8,<1.0,<4.0,3.8,750,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/9/5 上午 10:30:00,1101,1,32.9,30.1,8.4,168,--,9.6,130.1,1.8,5,1.9,23000,0.05,--,0.066,--,0.66,--,<0.001,<0.003,<0.002,0.0003,<0.0003,0.001,0.007,0.021,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/8/1 上午 10:20:00,1101,1,31.6,29.8,8.5,161,--,9.6,130,<1.0,4,2.3,2000,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/7/3 上午 09:55:00,1101,1,30.2,29.4,8.4,160,--,10.2,137,<1.0,<4.0,1.3,82000,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/6/9 上午 11:25:00,1101,1.5,26.4,27.1,8.3,158,--,8.1,105,1.4,6.8,31.7,4900,0.05,--,0.005,--,1.37,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.013,0.112,<0.001,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/5/8 上午 10:25:00,1101,1.5,25.7,22.9,7.6,168,--,8.8,103.7,<1.0,<4.0,20.2,36000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/4/3 上午 10:15:00,1101,1,23.4,21.4,7.3,205,--,9.3,106.4,1.3,4.7,<1.0,160000,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
西湖溪流域,西湖溪,苗栗縣,竹森大橋(原名銅鑼橋),乙,2014/3/6 上午 10:52:00,1101,1,14.7,16.1,7.4,169,--,9.3,95,1.4,<4.0,1.3,180000,0.02,--,0.032,1.34,1.4,0.006,<0.001,<0.003,<0.002,<0.0003,<0.0003,0.002,0.011,0.009,<0.001,<0.001,--,--,--,--,
